damID,mid_2080_01feb_gen100,mid_2080_01feb_%,mid_5050_01feb_gen100,mid_5050_01feb_%,mid_8020_01feb_gen100,mid_8020_01feb_%,mid_2080SP_01feb_gen100,mid_2080SP_01feb_%,mid_5050SP_01feb_gen100,mid_5050SP_01feb_%,mid_8020SP_01feb_gen100,mid_8020SP_01feb_%
200593,21,4.4491525423728815,0,0.0,42,8.898305084745763,41,8.686440677966102,38,8.05084745762712,0,0.0
200594,3,0.635593220338983,0,0.0,0,0.0,0,0.0,6,1.271186440677966,0,0.0
200595,36,7.627118644067797,6,1.271186440677966,0,0.0,41,8.686440677966102,38,8.05084745762712,42,8.898305084745763
200596,1,0.211864406779661,38,8.05084745762712,0,0.0,27,5.720338983050848,0,0.0,0,0.0
200597,108,22.88135593220339,102,21.610169491525422,109,23.093220338983052,137,29.02542372881356,61,12.923728813559322,103,21.822033898305083
200611,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0593220338983051
200612,28,5.932203389830509,1,0.211864406779661,0,0.0,15,3.1779661016949152,28,5.932203389830509,0,0.0
200613,3,0.635593220338983,7,1.4830508474576272,26,5.508474576271187,55,11.652542372881356,21,4.4491525423728815,0,0.0
200614,16,3.389830508474576,0,0.0,0,0.0,12,2.542372881355932,0,0.0,0,0.0
200615,82,17.372881355932204,5,1.0593220338983051,0,0.0,9,1.9067796610169492,25,5.296610169491525,15,3.1779661016949152
200625,0,0.0,33,6.991525423728813,0,0.0,32,6.779661016949152,0,0.0,15,3.1779661016949152
200642,0,0.0,3,0.635593220338983,0,0.0,2,0.423728813559322,4,0.847457627118644,20,4.237288135593221
200643,4,0.847457627118644,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
200644,6,1.271186440677966,0,0.0,0,0.0,10,2.1186440677966103,7,1.4830508474576272,48,10.169491525423728
200651,70,14.830508474576272,0,0.0,0,0.0,47,9.957627118644067,6,1.271186440677966,101,21.39830508474576
200652,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
200653,34,7.203389830508475,25,5.296610169491525,15,3.1779661016949152,69,14.61864406779661,71,15.042372881355933,116,24.576271186440678
200654,19,4.02542372881356,6,1.271186440677966,0,0.0,47,9.957627118644067,11,2.330508474576271,116,24.576271186440678
200655,66,13.983050847457626,0,0.0,32,6.779661016949152,53,11.228813559322035,29,6.1440677966101696,116,24.576271186440678
300858,2,0.423728813559322,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
300859,0,0.0,0,0.0,44,9.322033898305085,25,5.296610169491525,0,0.0,0,0.0
300860,2,0.423728813559322,96,20.338983050847457,0,0.0,3,0.635593220338983,85,18.008474576271187,0,0.0
300861,80,16.949152542372882,19,4.02542372881356,0,0.0,59,12.5,0,0.0,0,0.0
300862,17,3.6016949152542375,0,0.0,30,6.3559322033898304,33,6.991525423728813,3,0.635593220338983,0,0.0
300863,0,0.0,0,0.0,0,0.0,88,18.64406779661017,10,2.1186440677966103,5,1.0593220338983051
300864,1,0.211864406779661,0,0.0,43,9.110169491525424,38,8.05084745762712,3,0.635593220338983,0,0.0
300865,125,26.483050847457626,64,13.559322033898304,117,24.78813559322034,14,2.9661016949152543,28,5.932203389830509,178,37.71186440677966
300866,32,6.779661016949152,0,0.0,44,9.322033898305085,24,5.084745762711864,0,0.0,0,0.0
300867,44,9.322033898305085,20,4.237288135593221,0,0.0,0,0.0,29,6.1440677966101696,0,0.0
300868,0,0.0,0,0.0,0,0.0,3,0.635593220338983,0,0.0,0,0.0
300873,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
300874,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
300875,15,3.1779661016949152,7,1.4830508474576272,0,0.0,0,0.0,0,0.0,0,0.0
300876,0,0.0,0,0.0,53,11.228813559322035,68,14.40677966101695,37,7.838983050847458,61,12.923728813559322
300877,0,0.0,0,0.0,0,0.0,0,0.0,20,4.237288135593221,0,0.0
300878,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
300879,21,4.4491525423728815,0,0.0,0,0.0,17,3.6016949152542375,0,0.0,0,0.0
300880,82,17.372881355932204,7,1.4830508474576272,12,2.542372881355932,1,0.211864406779661,0,0.0,0,0.0
300881,21,4.4491525423728815,0,0.0,0,0.0,41,8.686440677966102,0,0.0,61,12.923728813559322
300882,0,0.0,0,0.0,54,11.440677966101696,60,12.711864406779661,35,7.415254237288136,0,0.0
300883,0,0.0,7,1.4830508474576272,0,0.0,0,0.0,0,0.0,0,0.0
300884,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.423728813559322
300885,0,0.0,35,7.415254237288136,0,0.0,0,0.0,0,0.0,0,0.0
300886,5,1.0593220338983051,0,0.0,0,0.0,0,0.0,13,2.7542372881355934,1,0.211864406779661
300893,41,8.686440677966102,0,0.0,0,0.0,21,4.4491525423728815,29,6.1440677966101696,0,0.0
300894,0,0.0,1,0.211864406779661,0,0.0,38,8.05084745762712,6,1.271186440677966,0,0.0
300895,4,0.847457627118644,5,1.0593220338983051,0,0.0,66,13.983050847457626,52,11.016949152542374,84,17.796610169491526
300896,80,16.949152542372882,48,10.169491525423728,0,0.0,6,1.271186440677966,29,6.1440677966101696,84,17.796610169491526
300897,33,6.991525423728813,62,13.135593220338983,70,14.830508474576272,8,1.694915254237288,1,0.211864406779661,46,9.745762711864407
